Name,Users Rating,Type,Address,Zip Code,# Inspections,Last Inspection,Score
TAQUERIA LA VALLERITA,"Average ""TAQUERIA LA VALLERITA"" Rating: n/a",Mobile Vendor,3000 N Main St,76106-5830,1,10/22/2010,100.0
TAQUERIA LAS PRIMAS,"Average ""TAQUERIA LAS PRIMAS"" Rating: n/a",Mobile Vendor,2551 Ephriham Ave,76106-6755,7,08/27/2010,96.0
TAQUERIA LOS PINONES,"Average ""TAQUERIA LOS PINONES"" Rating: n/a",Mobile Vendor,4521 James Ave,76115-2116,3,10/01/2010,97.0
TAQUERIA LOS RIOS,"Average ""TAQUERIA LOS RIOS"" Rating: n/a",Mobile Vendor,5700 Elliott Reeder Rd,76117-6014,1,04/06/2010,100.0
TAQUERIA MICHELLE,"Average ""TAQUERIA MICHELLE"" Rating: n/a",Mobile Vendor,1000 N Henderson St,76107-1424,3,03/29/2010,100.0
TAQUERIA MORENO,"Average ""TAQUERIA MORENO"" Rating: n/a",Mobile Vendor,3701 Hemphill St,76110-5216,6,02/26/2010,97.0
TAQUERIA MUNOZ,"Average ""TAQUERIA MUNOZ"" Rating: n/a",Mobile Vendor,3425 Deen Rd,76106-4700,10,10/22/2010,100.0
TAQUERIA NENAS,"Average ""TAQUERIA NENAS"" Rating: n/a",Mobile Vendor,3918 E Belknap St,76111-6607,8,10/22/2010,96.0
Restaurant Nuevo Leon,"Average ""Restaurant Nuevo Leon"" Rating: n/a",Restaurant & Bar,1544 Ellis Ave,76106-8954,5,09/21/2010,85.0
TAQUERIA RESTAURANT LA PIEDAD,"Average ""TAQUERIA RESTAURANT LA PIEDAD"" Rating: n/a",Restaurant,2616 Jacksboro Hwy,76114-2253,2,10/05/2010,100.0
TAQUERIA RUBY,"Average ""TAQUERIA RUBY"" Rating: n/a",Mobile Vendor,3300 N Commerce St,76106-4334,7,10/22/2010,96.0
TAQUERIA RUBY,"Average ""TAQUERIA RUBY"" Rating: n/a",Restaurant,1101 Terminal Rd,76106-3833,4,09/20/2010,97.0
TAQUERIA RUIZ,"Average ""TAQUERIA RUIZ"" Rating: n/a",Mobile Vendor,3800 Hemphill St,76110-5234,7,09/17/2010,84.0
TAQUERIA SAN LUIS,"Average ""TAQUERIA SAN LUIS"" Rating: 2.0",Restaurant,528 #c W Seminary Dr,76115-1300,6,12/14/2010,82.0
Taquerias San Luis,"Average ""Taquerias San Luis"" Rating: n/a",Restaurant,1200 Nw 28th St,76106-6930,6,11/03/2010,87.0
Texas Fried Chicken,"Average ""Texas Fried Chicken"" Rating: n/a",Restaurant,1901 8th Ave,76110-1358,7,10/14/2010,76.0
TAQUERIA SANTI BANEZ,"Average ""TAQUERIA SANTI BANEZ"" Rating: n/a",Mobile Vendor,900 N University Dr,76114-1711,3,09/01/2010,100.0
TAQUERIA TEMO,"Average ""TAQUERIA TEMO"" Rating: n/a",Fast Food Restaurant,3308 N Main St,76106-4343,5,07/30/2010,94.0
TAQUERIA TEMO,"Average ""TAQUERIA TEMO"" Rating: 1.0",Mobile Vendor,2500 Ne 28th St,76106-7501,7,11/09/2010,100.0
TAQUERIA TEPITO,"Average ""TAQUERIA TEPITO"" Rating: n/a",Restaurant,1104 Miller Ave,76105-1753,2,06/21/2010,91.0
Big Pit BBQ,"Average ""Big Pit BBQ"" Rating: n/a",Bar & Grill,2657 E Vickery Blvd,76105-1153,2,01/25/2010,82.0
TAQUERIA XOCHIMILCO,"Average ""TAQUERIA XOCHIMILCO"" Rating: n/a",Mobile Vendor,276 University Dr,76140,2,10/11/2010,100.0
TAQUERIA Y CHICHARRONERIA,"Average ""TAQUERIA Y CHICHARRONERIA"" Rating: n/a",Mobile Vendor,400 Nw 28th St,76164-7021,1,11/17/2010,100.0
TARGET,"Average ""TARGET"" Rating: n/a",Retail Grocery - Multi-Department,301 Carroll St,76107-1956,20,10/18/2010,89.0
TARGET GROCERY,"Average ""TARGET GROCERY"" Rating: n/a",Retail Grocery - Multi-Department,751 Alta Mere Dr,76116-1526,1,09/15/2010,94.0
TARGET STORE #T758,"Average ""TARGET STORE #T758"" Rating: 4.8",Retail Grocery - Multi-Department,1410 Eastchase Pkwy,76120-4402,5,11/03/2010,94.0
TARRANT AREA FOOD BANK,"Average ""TARRANT AREA FOOD BANK"" Rating: n/a",Tarrant Area Food Bank,2600 Cullen St,76107-1302,2,05/11/2010,94.0
TARRANT COUNTY COLLEGE,"Average ""TARRANT COUNTY COLLEGE"" Rating: n/a",School,4801 Marine Creek Pkwy,76179-3599,2,07/12/2010,100.0
TARRANT YOUTH RECOVERY CAMPUS,"Average ""TARRANT YOUTH RECOVERY CAMPUS"" Rating: n/a",Fast Food Restaurant,1527 Hemphill St,76104-4789,4,11/30/2010,86.0
TART YOGURT BAR,"Average ""TART YOGURT BAR"" Rating: n/a",Fast Food Restaurant,4859 Bryant Irvin Rd,76132-3615,1,03/19/2010,100.0
TASTE OF ASIA,"Average ""TASTE OF ASIA"" Rating: n/a",Restaurant,4484 #103 Bryant Irvin Rd,76132-1074,6,09/27/2010,80.0
TASTE OF ASIA,"Average ""TASTE OF ASIA"" Rating: n/a",Restaurant,7420 #250 N Beach St,76137-1503,6,11/30/2010,84.0
TASTE OF ASIA II,"Average ""TASTE OF ASIA II"" Rating: n/a",Restaurant,9324 #116 Clifford St,76108-4426,5,12/09/2010,91.0
TASTE OF ITALY,"Average ""TASTE OF ITALY"" Rating: n/a",Restaurant,8469 Boat Club Rd,76179-3608,8,12/07/2010,91.0
TASTEBUDS,"Average ""TASTEBUDS"" Rating: n/a",Restaurant,7674 Mccart Ave,76133-7803,3,07/13/2010,78.0
TASTIES,"Average ""TASTIES"" Rating: n/a",Fast Food Restaurant,2808 Miller Ave,76105-4133,3,10/21/2010,75.0
TAVERN THE BAR & GRILL,"Average ""TAVERN THE BAR & GRILL"" Rating: n/a",Bar & Grill,2755 S Hulen St,76109-5581,5,11/04/2010,100.0
Taverna,"Average ""Taverna"" Rating: n/a",Restaurant & Bar,450 Throckmorton St,76102-3736,11,12/13/2010,77.0
TCC NW STUDENT CENTER CAFE,"Average ""TCC NW STUDENT CENTER CAFE"" Rating: n/a",School,4801 Marine Creek Pkwy,76179-3599,4,12/14/2010,100.0
TCCD,"Average ""TCCD"" Rating: n/a",Food Facility,222 E Belknap St,76102,0,11/12/2015,91.03808139534884
TCMHMR,"Average ""TCMHMR"" Rating: n/a",Medical Facility,1501 E El Paso St,76102-6708,6,09/30/2010,89.0
TCU ATHLETICS,"Average ""TCU ATHLETICS"" Rating: n/a",School,2850 Stadium Dr,76109-1359,4,05/13/2010,97.0
TCU BASEBALL CONCESSIONS,"Average ""TCU BASEBALL CONCESSIONS"" Rating: n/a",Stadium,3700 W Berry St,76109-2154,2,05/13/2010,97.0
TCU BOOKSTORE,"Average ""TCU BOOKSTORE"" Rating: n/a",Fast Food Restaurant,2950 W Berry St,76109-5601,4,11/18/2010,90.0
TCU BROWN-LUPTON STUDENT CENTER,"Average ""TCU BROWN-LUPTON STUDENT CENTER"" Rating: n/a",Restaurant,2901 Stadium Dr,76129-0001,13,05/13/2010,97.0
TCU CAMPUS RECREATION,"Average ""TCU CAMPUS RECREATION"" Rating: n/a",School,3005 Stadium Dr,76129-1360,8,08/12/2010,100.0
TCU CATERING,"Average ""TCU CATERING"" Rating: n/a",Catering Truck Co,2901 Stadium Dr,76129-0001,4,12/22/2009,97.0
TCU FOOTBALL STADIUM,"Average ""TCU FOOTBALL STADIUM"" Rating: n/a",Stadium,2800 Stadium Dr,76109-1376,38,10/16/2010,100.0
TCU SOCCER FIELD CONCESSION,"Average ""TCU SOCCER FIELD CONCESSION"" Rating: n/a",School,3600 W Berry St,76109,2,09/22/2010,100.0
TED ES BURGERS & MORE,"Average ""TED ES BURGERS & MORE"" Rating: n/a",Fast Food Restaurant,7420 #220 N Beach St,76137-1595,3,10/21/2010,97.0
TEENIE TINY TODDLERS,"Average ""TEENIE TINY TODDLERS"" Rating: n/a",Child Care Center,2825 E Rosedale St,76105-1432,2,11/19/2009,100.0
TEHAMA RIDGE OWNERS ASSOCIATION,"Average ""TEHAMA RIDGE OWNERS ASSOCIATION"" Rating: n/a",Home Owners Association,9800 Tehama Ridge Pkwy,76177-7323,4,07/28/2010,100.0
TEJANO NIGHTS,"Average ""TEJANO NIGHTS"" Rating: n/a",Bar,827 N Main St,76164-9420,1,06/11/2010,100.0
TEMAKIS SUSHI,"Average ""TEMAKIS SUSHI"" Rating: n/a",Temporary Food,1504 W Magnolia,76104-4262,0,11/12/2015,91.03808139534884
TEMPLE CHRISTIAN CAFETERIA,"Average ""TEMPLE CHRISTIAN CAFETERIA"" Rating: n/a",School,6824 Randol Mill Rd,76112-1254,2,10/25/2010,81.0
TEMPLE DAYS,"Average ""TEMPLE DAYS"" Rating: n/a",Child Care Center,6816 Randol Mill Rd,76120-1248,4,10/25/2010,100.0
TERRACE LANDING,"Average ""TERRACE LANDING"" Rating: n/a",Home Owners Association,5125 Britton Ridge Ln,76179-4296,2,08/23/2010,100.0
TERRACES OF MARINE CREEK,"Average ""TERRACES OF MARINE CREEK"" Rating: n/a",Apartment House,4700 Huffines Blvd,76135-2504,7,08/20/2010,100.0
Terra Mediterranean Grill,"Average ""Terra Mediterranean Grill"" Rating: n/a",Restaurant & Bar,2973 Crockett St,76107-2908,6,12/08/2010,86.0
TERRYS FOOD MART,"Average ""TERRYS FOOD MART"" Rating: n/a",Convenience Store,5221 Camp Bowie Blvd,76107-4836,1,03/18/2010,82.0
TERRYS SUPERMARKET,"Average ""TERRYS SUPERMARKET"" Rating: n/a",Retail Grocery - Multi-Department,2005 N Riverside Dr,76111-2802,7,10/11/2010,91.0
TERRYS SUPERMARKET,"Average ""TERRYS SUPERMARKET"" Rating: n/a",Retail Grocery - Multi-Department,3900 Hemphill St,76110-6252,19,11/05/2010,76.0
TETCO # 422,"Average ""TETCO # 422"" Rating: n/a",Convenience Store,2529 Meacham Blvd,76106-2312,4,02/01/2010,100.0
TETCO #458,"Average ""TETCO #458"" Rating: n/a",Convenience Store,13351 S Ih-35,76028-7033,3,01/06/2010,97.0
TETCO #459,"Average ""TETCO #459"" Rating: n/a",Convenience Store,9401 White Settlement Rd,76108-4459,2,03/16/2009,96.0
McDonald's,"Average ""McDonalds"" Rating: n/a",Convenience Store,700 E Berry St,76110-4411,2,03/10/2010,100.0
TETCO FOOD MART #456,"Average ""TETCO FOOD MART #456"" Rating: n/a",Convenience Store,1400 Eastchase Pkwy,76120-4402,3,11/16/2009,94.0
TETCO INC #404,"Average ""TETCO INC #404"" Rating: n/a",Convenience Store,7550 Mccart Ave,76133-7270,1,12/15/2009,100.0
TEXACO,"Average ""TEXACO"" Rating: n/a",Convenience Store,1541 S University Dr,76107-6517,2,09/20/2010,96.0
TEXACO FOOD MART,"Average ""TEXACO FOOD MART"" Rating: n/a",Convenience Store,414 E Seminary Dr,76115-2634,4,12/08/2010,82.0
T & P Tavern LLC,"Average ""T & P Tavern LLC"" Rating: n/a",Home Owners Association,221 W Lancaster Ave,76102-6610,2,05/19/2010,100.0
TEXAS & PACIFIC TAVERN GRILL,"Average ""TEXAS & PACIFIC TAVERN GRILL"" Rating: n/a",Bar & Grill,221 #1000 W Lancaster Ave,76102-6610,3,09/22/2010,100.0
TEXAS CHICKEN & SEAFOOD,"Average ""TEXAS CHICKEN & SEAFOOD"" Rating: n/a",Fast Food Restaurant,5412 E Berry St,76119-7726,3,10/21/2010,90.0
TEXAS DE BRAZIL,"Average ""TEXAS DE BRAZIL"" Rating: n/a",Restaurant & Bar,101 N Houston St,76102-2080,16,09/27/2010,94.0
TEXAS FOOD SERVICES,"Average ""TEXAS FOOD SERVICES"" Rating: n/a",Restaurant,4600 Alliance Gateway Fwy,76178-3716,5,11/29/2010,86.0
TEXAS GRILL,"Average ""TEXAS GRILL"" Rating: n/a",Restaurant,6550 #140 Camp Bowie Blvd,76116-4353,5,08/31/2010,80.0
TEXAS HEALTH HARRIS SW GIFT SHOP,"Average ""TEXAS HEALTH HARRIS SW GIFT SHOP"" Rating: n/a",Pushcart - Non Ice Cream,6100 Harris Pkwy,76132-4199,1,02/19/2010,100.0
TEXAS HOT STUFF,"Average ""TEXAS HOT STUFF"" Rating: n/a",Fast Food Restaurant,140 #105 E Exchange Ave,76106-8201,1,12/28/2009,100.0
TEXAS MOTORS FORD,"Average ""TEXAS MOTORS FORD"" Rating: n/a",Convenience Store,300 W Loop 820 S,76108-2698,0,11/12/2015,91.03808139534884
TEXAS REHABILITATION HOSPITAL,"Average ""TEXAS REHABILITATION HOSPITAL"" Rating: n/a",Medical Facility,425 Alabama Ave,76104-2796,0,11/12/2015,91.03808139534884
TEXAS ROAD HOUSE,"Average ""TEXAS ROAD HOUSE"" Rating: n/a",Food Facility,4720 Sw Loop 820,76109-4419,0,11/12/2015,91.03808139534884
TEXAS ROADHOUSE,"Average ""TEXAS ROADHOUSE"" Rating: n/a",Restaurant & Bar,5250 Endicott Ave,76137-3405,8,09/28/2010,90.0
TEXAS SNO CONE,"Average ""TEXAS SNO CONE"" Rating: n/a",Mobile Vendor,1301 S Riverside Dr,76104-5632,1,07/20/2010,100.0
TEXAS STYLE CHICKEN & SEAFOOD,"Average ""TEXAS STYLE CHICKEN & SEAFOOD"" Rating: 3.0",Fast Food Restaurant,901 E Berry St,76110-4441,17,11/12/2010,97.0
Texas Style Chicken & Seafood,"Average ""Texas Style Chicken & Seafood"" Rating: n/a",Fast Food Restaurant,3854 E Lancaster Ave,76103-3558,6,12/14/2010,82.0
TEXAS STYLE CHICKEN & SEAFOOD,"Average ""TEXAS STYLE CHICKEN & SEAFOOD"" Rating: n/a",Fast Food Restaurant,201 W Rosedale St,76104-4855,7,11/19/2010,100.0
TEXAS WESLEYAN UNIVERSITY,"Average ""TEXAS WESLEYAN UNIVERSITY"" Rating: n/a",School,3100 E Rosedale St,76105-2332,4,08/03/2010,100.0
TEXAS WHITE HOUSE,"Average ""TEXAS WHITE HOUSE"" Rating: n/a",Bed & Breakfast,1417 8th Ave,76104-4110,2,10/21/2010,96.0
TGI FRIDAYS,"Average ""TGI FRIDAYS"" Rating: n/a",Restaurant & Bar,4646 Sw Loop 820,76109-4418,7,09/13/2010,90.0
TGI FRIDAYS,"Average ""TGI FRIDAYS"" Rating: n/a",Restaurant & Bar,12750 S Ih-35,76028-7000,9,11/22/2010,94.0
THAI RICE N NOODLE,"Average ""THAI RICE N NOODLE"" Rating: n/a",Restaurant,8577 N Beach St,76248-0919,6,10/13/2010,97.0
Thai Tina's Downtown,"Average ""Thai Tinas Downtown"" Rating: n/a",Restaurant & Bar,600 Commerce St,76102-5441,8,09/21/2010,82.0
THAYA CAFE,"Average ""THAYA CAFE"" Rating: n/a",Restaurant,5111 #180 N Beach St,76137-2752,6,09/16/2010,88.0
THERESA CONVENIENCE,"Average ""THERESA CONVENIENCE"" Rating: n/a",Fast Food Restaurant,13500 Heritage Pkwy,76177-5318,5,09/27/2010,74.0
Theresa's Dixie House Cafe,"Average ""THERESAS DIXIE HOUSE CAFE"" Rating: n/a",Restaurant,3701 E Belknap St,76111-6061,6,10/07/2010,79.0
THORNBUSH CATERING,"Average ""THORNBUSH CATERING"" Rating: n/a",Restaurant,3030 Bryan Ave,76110-4217,2,08/25/2010,100.0
THREE AMIGOS,"Average ""THREE AMIGOS"" Rating: n/a",Convenience Store,3704 Decatur Ave,76106-3815,8,09/15/2010,89.0
TIFF & ANDIS PLACE,"Average ""TIFF & ANDIS PLACE"" Rating: n/a",Bar & Grill,3516 Blue Bonnet Cir,76109-2957,0,11/12/2015,91.03808139534884
TIGER MART,"Average ""TIGER MART"" Rating: n/a",Convenience Store,2248 E Loop 820,76112-4013,2,02/19/2010,97.0
TIJUANA GROCERY,"Average ""TIJUANA GROCERY"" Rating: n/a",Convenience Store,3401 Decatur Ave,76106-4536,6,10/20/2010,90.0
SUBWAY,"Average ""SUBWAY"" Rating: n/a",Mobile Vendor,10724 N Beach St,76248-8539,2,04/06/2010,100.0
Tillman's Roadhouse,"Average ""Tillmans Roadhouse"" Rating: n/a",Restaurant & Bar,2933 Crockett St,76107-2908,7,12/01/2010,82.0
TIMBER RIDGE APARTMENTS,"Average ""TIMBER RIDGE APARTMENTS"" Rating: 1.0",Apartment House,5920 Vermillion Dr,76119-6309,3,08/09/2010,100.0
TIMES TEN CELLARS,"Average ""TIMES TEN CELLARS"" Rating: n/a",Bar,1100 Foch St,76107-2922,2,11/30/2009,97.0
TINOS MEXICAN RESTAURANT,"Average ""TINOS MEXICAN RESTAURANT"" Rating: n/a",Restaurant,4201 S Ih-35,76115-1501,6,10/13/2010,81.0
TIPP TOPP INN,"Average ""TIPP TOPP INN"" Rating: n/a",Bar,1003 Bryan Ave,76104-3419,2,04/29/2010,100.0
TODDLERS DEN THE,"Average ""TODDLERS DEN THE"" Rating: n/a",Child Care Center,7510 John T White Rd,76120-3310,4,04/20/2010,100.0
TOKYO CAFE,"Average ""TOKYO CAFE"" Rating: n/a",Restaurant,5121 Pershing Ave,76107-4825,6,10/07/2010,77.0
TOKYO STEAK HOUSE,"Average ""TOKYO STEAK HOUSE"" Rating: n/a",Restaurant,8742 Camp Bowie Blvd W,76116-6104,7,11/04/2010,91.0
TOM RICKARD MEMORIAL D/C CNTR,"Average ""TOM RICKARD MEMORIAL D/C CNTR"" Rating: n/a",Child Care Center,3006 Schwartz Ave,76106-6331,6,09/29/2010,100.0
Szechuan Restaurant City View,"Average ""Szechuan Restaurant City View"" Rating: n/a",Retail Grocery - Multi-Department,4750 Bryant Irvin Rd,76132-3604,16,06/29/2010,82.0
TOM THUMB #574,"Average ""TOM THUMB #574"" Rating: n/a",Retail Grocery - Multi-Department,3100 S Hulen St,76109-1925,14,11/29/2010,97.0
TOM THUMB FOOD AND DRUGS # 3622,"Average ""TOM THUMB FOOD AND DRUGS # 3622"" Rating: n/a",Retail Grocery - Multi-Department,6377 Camp Bowie Blvd,76116-5423,15,04/29/2010,89.0
TOMMYS AT GREEN OAKS RD,"Average ""TOMMYS AT GREEN OAKS RD"" Rating: n/a",Fast Food Restaurant,2701 Green Oaks Rd,76116-1706,2,01/08/2010,76.0
TOMMYS HAMBURGER GRILL,"Average ""TOMMYS HAMBURGER GRILL"" Rating: n/a",Restaurant,5228 Camp Bowie Blvd,76107-4837,2,09/30/2010,83.0
TOMS ASIAN BISTRO,"Average ""TOMS ASIAN BISTRO"" Rating: n/a",Restaurant,2977 #205 S Precinct Line Rd,76118-7609,0,11/12/2015,91.03808139534884
TOMS EZN,"Average ""TOMS EZN"" Rating: 5.0",Convenience Store,9225 Crowley Rd,76134-5902,1,04/16/2009,90.0
TONAES 24HR CHILD CARE,"Average ""TONAES 24HR CHILD CARE"" Rating: n/a",Child Care Center,3800 Altamesa Blvd,76133-5521,9,11/12/2010,100.0
TONIS SOUTHERN KITCHEN,"Average ""TONIS SOUTHERN KITCHEN"" Rating: n/a",Restaurant,6401 Mccart Ave,76133-4610,5,12/14/2010,89.0
Mamma Rose's Sandwiches & More,"Average ""Mamma Roses Sandwiches & More"" Rating: n/a",Restaurant,1704 Galveston Ave,76110-1615,5,12/03/2010,94.0
TONYS MEXICAN FOOD,"Average ""TONYS MEXICAN FOOD"" Rating: n/a",Restaurant,800 Nw 25th St,76164-7013,6,10/18/2010,100.0
TONYS TAQUERIA JUNIOR,"Average ""TONYS TAQUERIA JUNIOR"" Rating: n/a",Mobile Vendor,800 Nw 25th St,76106-7013,7,10/22/2010,95.0
TOP DOG,"Average ""TOP DOG"" Rating: n/a",Downtown Pushcart In 8 Approved Sites,801 Cherry St,76102-5323,6,09/08/2010,100.0
TOP O THE HILL HOA,"Average ""TOP O THE HILL HOA"" Rating: n/a",Home Owners Association,5316 Colony Hill Rd,76112-2836,3,06/10/2010,100.0
TORTAS AHOGADOS LA PERLA TAPATIA,"Average ""TORTAS AHOGADOS LA PERLA TAPATIA"" Rating: n/a",Restaurant,4117 Hemphill St,76115-1316,10,11/04/2010,86.0
Go Go Panda,"Average ""Go Go Panda"" Rating: n/a",Fast Food Restaurant,2201 W Seminary Dr,76115-1927,7,10/12/2010,71.0
TORTAS Y ANTOJITOS MEXICANOS EL AMIGO,"Average ""TORTAS Y ANTOJITOS MEXICANOS EL AMIGO"" Rating: 1.0",Mobile Vendor,1169 E Seminary Dr,76115-2831,10,10/01/2010,100.0
La Tortilandia Oyster Bar,"Average ""LA TORTILANDIA OYSTER BAR"" Rating: n/a",Restaurant & Bar,1112 W Berry St,76110-3537,8,08/31/2010,77.0
TORTILLERIA DON PANCHO,"Average ""TORTILLERIA DON PANCHO"" Rating: n/a",Food Facility,5159 Wichita St,76119-5600,0,11/12/2015,91.03808139534884
Tortilleria La Nueva-Zacatecas,"Average ""TORTILLERIA LA NUEVA-ZACATECAS"" Rating: n/a",Fast Food Restaurant,4241 Mccart Ave,76115-1020,7,09/15/2010,85.0
TORTILLERIA MEXICO,"Average ""TORTILLERIA MEXICO"" Rating: n/a",Fast Food Restaurant,500 Cliff St,76106-7032,6,10/21/2010,90.0
TOTS HAVEN,"Average ""TOTS HAVEN"" Rating: n/a",Child Care Center,5216 Helmick Ave,76107-7514,6,09/29/2010,100.0
Qdoba Mexican Grill,"Average ""Qdoba Mexican Grill"" Rating: n/a",Home Owners Association,500 Throckmorton St,76102-3708,4,06/24/2010,100.0
TOWN & COUNTRY SNACK BAR,"Average ""TOWN & COUNTRY SNACK BAR"" Rating: n/a",Bingo Hall,2514 Jacksboro Hwy,76114-2206,1,04/29/2009,91.0
TOWN CENTER BINGO,"Average ""TOWN CENTER BINGO"" Rating: n/a",Bingo Hall,4200 S Ih-35,76115-1400,2,07/21/2010,93.0
TOWN TALK FOODS,"Average ""TOWN TALK FOODS"" Rating: n/a",Convenience Store,121 N Beach St,76111-6508,2,06/25/2010,90.0
TOWN VILLAGE RIDGMAR,"Average ""TOWN VILLAGE RIDGMAR"" Rating: n/a",Assisted Living Center,2151 Green Oaks Rd,76116-1720,12,12/10/2010,76.0
TOWNE PLACE SUITES BY MARRIOTT,"Average ""TOWNE PLACE SUITES BY MARRIOTT"" Rating: n/a",Hotel/Motel,805 E Belknap St,76102-2306,3,07/12/2010,100.0
TOWNEPLACE SUITES BY MARRIOTT,"Average ""TOWNEPLACE SUITES BY MARRIOTT"" Rating: n/a",Hotel/Motel,4200 International Plaza,76109-4807,6,04/28/2010,100.0
TOWNSHIP ON HULEN BEND,"Average ""TOWNSHIP ON HULEN BEND"" Rating: n/a",Apartment House,6401 Hulen Bend Blvd,76132-2807,8,07/14/2010,100.0
TRACE RIDGE HOME OWNERS ASSOC,"Average ""TRACE RIDGE HOME OWNERS ASSOC"" Rating: n/a",Home Owners Association,8500 Trace Ridge Pkwy,76248-6966,4,06/09/2010,100.0
TRAIL BOSS BURGERS,"Average ""TRAIL BOSS BURGERS"" Rating: n/a",Restaurant & Bar,140 #a100 E Exchange Ave,76106-8210,6,09/30/2010,83.0
TRAILS OF FOSSIL CREEK,"Average ""TRAILS OF FOSSIL CREEK"" Rating: n/a",Home Owners Association,10425 Fossil Springs Dr,76131,6,06/11/2010,100.0
TRAILWOOD ESTATES HOA,"Average ""TRAILWOOD ESTATES HOA"" Rating: n/a",Home Owners Association,908 Black Springs Ln,76179-7303,6,08/27/2010,100.0
TRAVIESO BAR,"Average ""TRAVIESO BAR"" Rating: n/a",Bar & Grill,3616 N Main St,76106-4349,2,11/21/2009,97.0
TRAVIS GARDENS,"Average ""TRAVIS GARDENS"" Rating: n/a",Apartment House,2901 Travis Ave,76110-3508,3,06/15/2010,100.0
TREASURE ISLAND,"Average ""TREASURE ISLAND"" Rating: n/a",Fast Food Restaurant,6250 Old Hemphill Rd,76134-1417,2,10/22/2010,81.0
TRES BETOS HAMBURGERS,"Average ""TRES BETOS HAMBURGERS"" Rating: n/a",Restaurant,2418 Ne 28th St,76106-7505,5,09/28/2010,87.0
TRES BETOS TAQUERIA,"Average ""TRES BETOS TAQUERIA"" Rating: n/a",Restaurant,2408 Ne 28th St,76106-7505,9,11/05/2010,79.0
TRES JOSES,"Average ""TRES JOSES"" Rating: n/a",Restaurant & Bar,4004 White Settlement Rd,76107-1162,10,09/30/2010,76.0
TRINITY CHEVRON,"Average ""TRINITY CHEVRON"" Rating: n/a",Convenience Store,8888 Trinity Blvd,76053-7511,2,10/25/2010,97.0
TRINITY EPISCOPAL SCHOOL,"Average ""TRINITY EPISCOPAL SCHOOL"" Rating: n/a",Child Care Center,3401 Bellaire Dr S,76109-2133,2,12/07/2010,100.0
TRINITY II,"Average ""TRINITY II"" Rating: n/a",Mobile Vendor,5877 Nathaniel Dr,76179-7749,1,07/27/2010,100.0
TRINITY LUTH CHILDRENS CENTER,"Average ""TRINITY LUTH CHILDRENS CENTER"" Rating: n/a",Child Care Center,3621 Tulsa Way,76107-3387,7,10/15/2010,100.0
TRINITY TAVERN,"Average ""TRINITY TAVERN"" Rating: n/a",Bar,4212 Hwy 360,76155-2530,1,08/16/2010,100.0
TRINITY TERRACE,"Average ""TRINITY TERRACE"" Rating: n/a",Assisted Living Center,1600 Texas St,76102-3434,13,12/03/2010,84.0
TRIPLE S BAR,"Average ""TRIPLE S BAR"" Rating: n/a",Food Facility,8333 #112 Sohi Dr,76137-3728,0,11/12/2015,91.03808139534884
TRIPLE SEVEN FOOD STORE,"Average ""TRIPLE SEVEN FOOD STORE"" Rating: n/a",Convenience Store,5800 #a E Berry St,76119-1803,2,10/29/2009,79.0
TROPI CUBA,"Average ""TROPI CUBA"" Rating: n/a",Mobile Vendor,3709 Horizon Pl,76133-7652,1,05/07/2010,100.0
TROPICANA CLUB Y SALON,"Average ""TROPICANA CLUB Y SALON"" Rating: n/a",Bar,3344 S Grove St,76110-4305,2,03/19/2010,100.0
Ojos Locos Sports Cantina,"Average ""Ojos Locos Sports Cantina"" Rating: n/a",Bar,515 Houston St,76102-3933,3,12/22/2009,97.0
TUMBLEWEEDS SPORTS BAR,"Average ""TUMBLEWEEDS SPORTS BAR"" Rating: n/a",Bar,1008 Ne Loop 820,76106-1726,2,04/14/2010,93.0
Romas Italian Bistro,"Average ""Romas Italian Bistro"" Rating: n/a",Restaurant,10752 N Beach St,76248-8539,6,12/07/2010,74.0
TUTTI FRUTTI FROZEN YOGURT,"Average ""TUTTI FRUTTI FROZEN YOGURT"" Rating: n/a",Food Facility,9409 #101 Sage Meadow,76177-8202,1,05/26/2010,100.0
TWILIGHT SPORTS BAR,"Average ""TWILIGHT SPORTS BAR"" Rating: n/a",Bar,3032 S Main St,76110-4227,1,03/04/2009,97.0
TWIN MILL FARMS,"Average ""TWIN MILL FARMS"" Rating: n/a",Home Owners Association,9036 Wheatfield Trl,76179-8154,4,09/30/2010,100.0
TWO BROTHERS BISTRO,"Average ""TWO BROTHERS BISTRO"" Rating: n/a",Restaurant,7355 #173 N Beach St,76137-1883,7,10/04/2010,87.0
Giovanni's Italian Kitchen,"Average ""Giovannis Italian Kitchen"" Rating: n/a",Fast Food Restaurant,5733 Crowley Rd,76134-1003,3,03/26/2010,85.0
UNCLE JULIOS,"Average ""UNCLE JULIOS"" Rating: n/a",Restaurant & Bar,5301 Camp Bowie Blvd,76107-4838,7,09/22/2010,78.0
UNION GOSPEL MISSION,"Average ""UNION GOSPEL MISSION"" Rating: n/a",Restaurant,1321 E Lancaster Ave,76102-6635,6,09/09/2010,90.0
UNITED ARTIST @ FOSSIL CREEK,"Average ""UNITED ARTIST @ FOSSIL CREEK"" Rating: n/a",Fast Food Restaurant,6100 N Ih-35,76137-2933,2,03/29/2010,85.0
UNITED ARTIST AT EASTCHASE,"Average ""UNITED ARTIST AT EASTCHASE"" Rating: n/a",Fast Food Restaurant,8301 Ederville Rd,76120-4417,1,04/27/2009,84.0
